image_name,left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y
4715.jpg,61,35,29,38
4716.jpg,69,42,29,34
4717.jpg,68,33,24,36
4718.jpg,65,37,31,37
4719.jpg,63,34,27,39
4720.jpg,66,37,31,40
4721.jpg,70,36,34,39
4722.jpg,67,40,28,37
4723.jpg,64,36,28,37
4724.jpg,62,34,27,40
4725.jpg,66,37,31,44
4726.jpg,67,38,27,41
4727.jpg,68,38,30,37
4728.jpg,66,38,33,40
4729.jpg,66,41,35,40
4730.jpg,67,40,29,38
4731.jpg,65,36,30,38
4732.jpg,65,38,28,38
4733.jpg,66,36,31,39
4734.jpg,66,34,31,32
4735.jpg,74,44,37,38
4736.jpg,65,36,29,36
4737.jpg,67,41,32,35
4738.jpg,67,35,28,37
4739.jpg,65,35,30,36
4740.jpg,66,36,30,38
4741.jpg,70,36,26,39
4742.jpg,68,37,34,33
4743.jpg,69,39,28,37
4744.jpg,66,36,27,35
4745.jpg,73,38,29,38
4746.jpg,69,36,28,38
4747.jpg,70,42,29,32
4748.jpg,71,35,25,34
4749.jpg,62,38,34,37
4750.jpg,65,36,30,37
4751.jpg,67,39,28,33
4752.jpg,70,39,29,34
4753.jpg,65,37,32,37
4754.jpg,63,44,31,33
4755.jpg,67,42,29,37
4756.jpg,67,35,30,39
4757.jpg,67,37,28,40
4758.jpg,66,44,27,43
4759.jpg,71,29,21,44
4760.jpg,67,39,30,38
4761.jpg,67,40,29,39
4762.jpg,68,38,29,40
4763.jpg,69,36,23,38
4764.jpg,62,38,33,35
4765.jpg,65,36,29,35
4766.jpg,65,36,32,40
4767.jpg,67,34,27,39
4768.jpg,67,38,27,39
4769.jpg,68,37,30,35
4770.jpg,63,4,26,6
4771.jpg,65,36,30,40
4772.jpg,69,35,30,35
4773.jpg,66,38,30,39
4774.jpg,70,31,28,38
4775.jpg,67,37,29,38
4776.jpg,71,37,27,33
4777.jpg,71,34,27,40
4778.jpg,62,28,28,38
4779.jpg,66,40,29,42
4780.jpg,69,40,29,41
4781.jpg,68,38,32,37
4782.jpg,68,38,27,37
4783.jpg,67,35,28,38
4784.jpg,65,46,29,37
4785.jpg,68,40,30,35
4786.jpg,66,36,27,38
4787.jpg,68,37,31,38
4788.jpg,69,34,31,38
4789.jpg,71,37,31,38
4790.jpg,70,38,27,35
4791.jpg,66,39,32,37
4792.jpg,61,37,30,36
4793.jpg,64,33,30,43
4794.jpg,65,36,29,41
4795.jpg,70,41,34,37
4796.jpg,67,40,28,38
4797.jpg,66,34,27,40
4798.jpg,68,37,27,41
4799.jpg,62,30,31,42
4800.jpg,66,37,30,35
4801.jpg,66,34,30,42
4802.jpg,65,39,30,39
4803.jpg,62,45,32,36
4804.jpg,68,35,30,33
4805.jpg,63,38,30,38
4806.jpg,66,39,30,39
4807.jpg,63,37,29,42
4808.jpg,69,44,27,41
4809.jpg,68,42,32,38
4810.jpg,45,43,24,41
4811.jpg,68,35,28,37
4812.jpg,56,37,32,36
4813.jpg,65,41,32,37
4814.jpg,70,35,32,32
4815.jpg,64,39,31,40
4816.jpg,66,40,33,37
4817.jpg,67,40,33,40
4818.jpg,68,40,32,39
4819.jpg,64,39,27,38
4820.jpg,66,36,32,37
4821.jpg,71,39,31,36
4822.jpg,67,34,30,36
4823.jpg,63,27,25,39
4824.jpg,67,44,32,35
4825.jpg,63,41,33,40
4826.jpg,69,39,28,38
4827.jpg,69,38,30,41
4828.jpg,68,36,32,33
4829.jpg,67,43,32,34
4830.jpg,72,36,37,37
4831.jpg,64,45,33,36
4832.jpg,66,37,29,40
4833.jpg,64,37,31,37
4834.jpg,65,38,30,36
4835.jpg,72,35,31,39
4836.jpg,68,41,30,33
4837.jpg,65,37,31,33
4838.jpg,69,37,29,34
4839.jpg,69,41,30,39
4840.jpg,65,38,33,38
4841.jpg,64,35,32,35
4842.jpg,65,35,30,33
4843.jpg,65,40,31,42
4844.jpg,68,36,27,39
4845.jpg,64,33,18,38
4846.jpg,65,35,31,39
4847.jpg,69,41,31,39
4848.jpg,65,35,30,41
4849.jpg,65,35,31,36
4850.jpg,65,38,28,38
4851.jpg,67,38,30,40
4852.jpg,71,41,33,41
4853.jpg,69,35,28,35
4854.jpg,68,37,30,41
4855.jpg,64,38,27,41
4856.jpg,68,37,28,37
4857.jpg,67,38,31,37
4858.jpg,66,38,31,40
4859.jpg,77,39,30,40
4860.jpg,64,36,28,39
4861.jpg,64,39,31,36
4862.jpg,63,38,27,39
4863.jpg,65,41,27,42
4864.jpg,65,36,29,37
4865.jpg,68,39,31,37
4866.jpg,70,37,28,39
4867.jpg,64,37,27,39
4868.jpg,70,39,33,39
4869.jpg,62,39,35,38
4870.jpg,66,38,32,43
4871.jpg,74,38,29,39
4872.jpg,68,38,30,35
4873.jpg,69,38,30,39
4874.jpg,64,35,28,41
4875.jpg,68,42,34,39
4876.jpg,69,41,28,41
4877.jpg,67,36,26,44
4878.jpg,71,42,33,38
4879.jpg,66,37,25,37
4880.jpg,65,39,30,38
4881.jpg,71,40,33,42
4882.jpg,65,36,31,40
4883.jpg,68,33,29,44
4884.jpg,63,36,34,41
4885.jpg,64,38,29,39
4886.jpg,65,34,35,35
4887.jpg,69,39,30,40
4888.jpg,69,36,21,33
4889.jpg,67,37,32,40
4890.jpg,67,42,28,37
4891.jpg,64,36,30,40
4892.jpg,70,35,24,35
4893.jpg,66,36,35,40
4894.jpg,69,33,25,37
4895.jpg,67,36,29,35
4896.jpg,68,40,33,39
4897.jpg,69,41,30,36
4898.jpg,69,33,26,36
4899.jpg,68,40,31,42
4900.jpg,61,34,35,33
4901.jpg,68,39,29,37
4902.jpg,68,32,30,36
4903.jpg,65,31,29,42
4904.jpg,66,34,31,34
4905.jpg,68,35,30,35
4906.jpg,70,43,32,32
4907.jpg,67,39,32,35
4908.jpg,68,34,30,38
4909.jpg,65,38,30,40
4910.jpg,64,36,29,38
4911.jpg,53,40,15,35
4912.jpg,67,35,28,39
4913.jpg,71,36,30,35
4914.jpg,67,35,28,37
4915.jpg,67,38,29,36
4916.jpg,66,37,29,36
4917.jpg,71,37,30,34
4918.jpg,66,36,27,40
4919.jpg,67,37,31,38
4920.jpg,67,39,32,40
4921.jpg,64,31,30,43
4922.jpg,69,37,26,36
4923.jpg,66,34,31,40
4924.jpg,68,38,28,35
4925.jpg,73,34,30,36
4926.jpg,55,36,20,37
4927.jpg,66,32,25,33
4928.jpg,68,37,25,43
4929.jpg,69,36,26,41
4930.jpg,67,42,33,39
4931.jpg,66,38,32,37
4932.jpg,72,36,28,35
4933.jpg,65,36,28,40
4934.jpg,68,36,28,45
4935.jpg,66,41,33,43
4936.jpg,63,36,31,40
4937.jpg,45,41,24,40
4938.jpg,68,38,29,39
4939.jpg,65,34,30,38
4940.jpg,65,36,28,45
4941.jpg,69,37,30,34
4942.jpg,67,36,29,37
4943.jpg,69,40,34,38
4944.jpg,67,32,28,41
4945.jpg,69,37,29,40
4946.jpg,67,34,29,40
4947.jpg,66,39,31,40
4948.jpg,71,38,27,35
4949.jpg,69,37,30,40
4950.jpg,62,40,30,35
4951.jpg,67,35,26,40
4952.jpg,65,33,31,35
4953.jpg,64,35,32,37
4954.jpg,70,42,28,40
4955.jpg,66,32,29,34
4956.jpg,70,36,30,37
4957.jpg,62,40,28,40
4958.jpg,67,39,31,42
4959.jpg,65,34,26,40
4960.jpg,67,37,29,36
4961.jpg,71,42,31,36
4962.jpg,66,39,30,38
4963.jpg,66,36,28,35
4964.jpg,68,38,31,36
4965.jpg,66,35,30,37
4966.jpg,67,36,29,36
4967.jpg,69,39,31,42
4968.jpg,70,37,30,36
4969.jpg,68,38,33,32
4970.jpg,66,36,29,42
4971.jpg,64,36,28,37
4972.jpg,68,32,26,35
4973.jpg,67,34,29,40
4974.jpg,63,39,32,37
4975.jpg,71,35,32,31
4976.jpg,69,36,27,36
4977.jpg,67,38,32,37
4978.jpg,65,36,30,40
4979.jpg,65,39,32,39
4980.jpg,66,37,31,39
4981.jpg,64,39,28,38
4982.jpg,67,38,31,40
4983.jpg,44,42,14,46
4984.jpg,67,37,30,36
4985.jpg,67,36,30,37
4986.jpg,69,39,31,37
4987.jpg,68,36,28,39
4988.jpg,66,38,30,36
4989.jpg,67,36,27,43
4990.jpg,65,33,31,38
4991.jpg,63,36,28,39
4992.jpg,70,36,29,36
4993.jpg,65,38,30,39
4994.jpg,69,42,34,35
4995.jpg,69,39,29,36
4996.jpg,66,37,31,40
4997.jpg,72,34,39,41
4998.jpg,65,37,38,37
4999.jpg,62,35,26,40
5000.jpg,70,36,26,33
5001.jpg,68,40,29,39
5002.jpg,66,37,27,42
5003.jpg,64,39,33,43
5004.jpg,73,44,36,37
5005.jpg,64,36,29,40
5006.jpg,68,37,29,36
5007.jpg,71,38,30,38
5008.jpg,73,36,25,39
5009.jpg,66,33,30,41
5010.jpg,64,37,29,39
5011.jpg,69,34,29,39
5012.jpg,68,39,28,41
5013.jpg,66,43,31,40
5014.jpg,62,38,27,40
5015.jpg,66,39,34,40
5016.jpg,70,32,34,33
5017.jpg,67,36,32,37
5018.jpg,66,36,29,41
5019.jpg,67,33,31,33
5020.jpg,70,43,29,40
5021.jpg,67,39,31,37
5022.jpg,68,36,26,45
5023.jpg,66,40,28,41
5024.jpg,67,35,27,39
5025.jpg,67,33,28,40
5026.jpg,68,38,31,35
5027.jpg,69,36,28,36
5028.jpg,67,39,26,40
5029.jpg,67,39,29,38
5030.jpg,67,37,31,40
5031.jpg,67,35,26,39
5032.jpg,63,37,33,40
5033.jpg,63,39,34,39
5034.jpg,67,36,29,40
5035.jpg,68,38,30,36
5036.jpg,65,37,24,38
5037.jpg,68,38,30,37
5038.jpg,66,41,31,35
5039.jpg,68,34,24,38
5040.jpg,61,39,31,37
5041.jpg,70,38,29,37
5042.jpg,65,39,27,42
5043.jpg,60,49,38,47
5044.jpg,71,36,29,35
5045.jpg,69,33,28,39
5046.jpg,78,37,28,38
5047.jpg,61,44,35,42
5048.jpg,65,35,31,39
5049.jpg,66,38,28,37
5050.jpg,64,38,28,38
5051.jpg,67,41,38,40
5052.jpg,65,38,28,37
5053.jpg,66,34,31,39
5054.jpg,63,33,30,38
5055.jpg,64,36,31,38
5056.jpg,66,38,33,37
5057.jpg,62,34,30,38
5058.jpg,67,40,33,41
5059.jpg,66,36,35,36
5060.jpg,67,34,30,34
5061.jpg,69,40,26,40
5062.jpg,68,37,33,42
5063.jpg,67,37,31,37
5064.jpg,63,40,33,40
5065.jpg,66,37,30,39
5066.jpg,65,36,31,37
5067.jpg,67,35,31,40
5068.jpg,65,35,28,39
5069.jpg,65,36,29,39
5070.jpg,70,37,33,35
5071.jpg,66,42,36,40
5072.jpg,69,38,29,42
5073.jpg,68,39,30,39
5074.jpg,69,35,27,39
5075.jpg,65,38,28,42
5076.jpg,60,35,32,36
5077.jpg,67,36,28,38
5078.jpg,68,36,28,40
5079.jpg,63,35,32,43
5080.jpg,70,42,29,41
5081.jpg,64,40,33,32
5082.jpg,61,37,21,41
5083.jpg,65,33,27,36
5084.jpg,67,33,26,38
5085.jpg,72,35,27,31
5086.jpg,65,41,28,40
5087.jpg,64,37,32,39
5088.jpg,65,41,32,36
5089.jpg,64,40,26,38
5090.jpg,71,37,28,38
5091.jpg,70,41,27,32
5092.jpg,67,41,28,41
5093.jpg,65,34,30,41
5094.jpg,67,37,28,40
5095.jpg,73,38,26,37
5096.jpg,69,37,23,41
5097.jpg,70,35,23,33
5098.jpg,65,40,29,39
5099.jpg,71,40,34,36
5100.jpg,68,35,25,42
5101.jpg,50,16,36,17
5102.jpg,66,35,29,37
5103.jpg,68,40,32,36
5104.jpg,67,37,30,40
5105.jpg,67,37,32,39
5106.jpg,62,43,39,42
5107.jpg,62,37,26,39
5108.jpg,71,36,29,39
5109.jpg,67,39,30,39
5110.jpg,66,35,29,39
5111.jpg,67,38,28,37
5112.jpg,65,37,33,38
5113.jpg,67,37,26,42
5114.jpg,66,36,26,38
5115.jpg,68,36,28,38
5116.jpg,70,37,29,39
5117.jpg,65,36,27,38
5118.jpg,72,38,30,35
5119.jpg,68,37,29,34
5120.jpg,67,38,31,37
5121.jpg,64,35,28,40
5122.jpg,68,37,35,37
5123.jpg,66,36,29,39
5124.jpg,67,38,29,39
5125.jpg,67,34,29,35
5126.jpg,68,42,36,37
5127.jpg,67,42,33,37
5128.jpg,64,34,27,39
5129.jpg,67,40,30,40
5130.jpg,71,35,33,37
5131.jpg,67,41,25,43
5132.jpg,63,37,29,36
5133.jpg,68,44,35,36
5134.jpg,71,34,28,30
5135.jpg,64,36,30,39
5136.jpg,67,37,30,39
5137.jpg,71,38,28,36
5138.jpg,64,45,34,35
5139.jpg,71,36,34,41
5140.jpg,65,40,32,39
5141.jpg,69,38,28,40
5142.jpg,66,36,27,38
5143.jpg,60,41,32,41
5144.jpg,69,38,27,39
5145.jpg,74,39,27,35
5146.jpg,66,40,30,40
5147.jpg,64,35,29,40
5148.jpg,64,40,31,37
5149.jpg,68,41,29,39
5150.jpg,66,34,29,35
5151.jpg,72,45,21,39
5152.jpg,68,32,26,36
5153.jpg,65,41,32,39
5154.jpg,66,35,28,35
5155.jpg,66,42,28,34
5156.jpg,65,36,28,40
5157.jpg,67,43,32,39
5158.jpg,71,29,29,34
5159.jpg,66,37,29,36
5160.jpg,71,39,27,37
5161.jpg,67,40,30,36
5162.jpg,59,36,31,35
5163.jpg,71,40,29,39
5164.jpg,65,38,30,39
5165.jpg,71,36,28,41
5166.jpg,68,43,35,39
5167.jpg,66,36,31,37
5168.jpg,67,39,29,40
5169.jpg,66,36,29,39
5170.jpg,68,39,28,42
5171.jpg,62,40,22,37
5172.jpg,70,40,31,34
5173.jpg,69,42,32,39
5174.jpg,64,37,29,39
5175.jpg,65,35,31,41
5176.jpg,67,34,29,35
5177.jpg,67,41,31,34
5178.jpg,66,38,31,40
5179.jpg,65,41,27,35
5180.jpg,68,42,31,37
5181.jpg,64,36,28,32
5182.jpg,68,39,27,41
5183.jpg,66,40,26,34
5184.jpg,67,38,31,36
5185.jpg,64,38,31,42
5186.jpg,68,38,30,38
5187.jpg,65,38,32,36
5188.jpg,64,36,28,41
5189.jpg,73,35,31,37
5190.jpg,71,38,33,43
5191.jpg,68,36,32,41
5192.jpg,69,35,30,44
5193.jpg,63,40,33,42
5194.jpg,68,33,26,38
5195.jpg,69,41,35,34
5196.jpg,69,39,30,37
5197.jpg,69,39,33,39
5198.jpg,66,36,30,37
5199.jpg,69,43,34,37
5200.jpg,65,33,29,40
5201.jpg,67,44,30,39
5202.jpg,71,38,26,37
5203.jpg,68,38,30,37
5204.jpg,69,36,31,37
5205.jpg,70,34,28,37
5206.jpg,59,40,27,43
5207.jpg,70,41,27,37
5208.jpg,66,35,27,39
5209.jpg,69,41,26,40
5210.jpg,64,41,31,36
5211.jpg,66,29,32,39
5212.jpg,67,37,31,41
5213.jpg,70,38,26,37
5214.jpg,65,36,30,40
5215.jpg,67,39,26,36
5216.jpg,64,36,32,39
5217.jpg,70,40,34,36
5218.jpg,68,39,29,37
5219.jpg,68,39,30,40
5220.jpg,59,37,20,40
5221.jpg,70,40,34,37
5222.jpg,68,39,29,39
5223.jpg,69,42,31,37
5224.jpg,61,38,28,45
5225.jpg,68,40,25,39
5226.jpg,64,37,30,42
5227.jpg,60,37,33,38
5228.jpg,60,38,30,39
5229.jpg,64,45,35,46
5230.jpg,67,38,32,36
5231.jpg,68,39,33,35
5232.jpg,63,37,29,43
5233.jpg,70,43,31,41
5234.jpg,68,40,30,39
5235.jpg,65,38,34,38
5236.jpg,68,40,32,35
5237.jpg,68,39,30,38
5238.jpg,68,39,31,39
5239.jpg,65,41,32,38
5240.jpg,67,38,28,35
5241.jpg,66,38,29,37
5242.jpg,65,39,32,37
5243.jpg,64,43,33,37
5244.jpg,65,37,30,38
5245.jpg,70,40,29,34
5246.jpg,61,36,29,43
5247.jpg,68,43,35,34
5248.jpg,69,39,34,39
5249.jpg,69,40,25,36
5250.jpg,64,40,32,36
5251.jpg,63,39,28,36
5252.jpg,66,38,29,38
5253.jpg,62,34,33,37
5254.jpg,69,42,33,38
5255.jpg,70,42,29,40
5256.jpg,70,41,30,31
5257.jpg,69,40,31,45
5258.jpg,66,39,30,37
5259.jpg,66,40,35,34
5260.jpg,61,38,30,43
5261.jpg,66,33,28,36
5262.jpg,65,38,33,38
5263.jpg,64,39,31,36
5264.jpg,68,36,30,39
5265.jpg,65,39,33,40
5266.jpg,67,36,29,36
5267.jpg,65,39,32,36
5268.jpg,67,36,32,33
5269.jpg,66,38,33,39
5270.jpg,64,36,30,41
5271.jpg,50,40,19,40
5272.jpg,64,33,30,38
5273.jpg,66,38,31,37
5274.jpg,67,44,31,34
5275.jpg,65,41,34,36
5276.jpg,63,37,30,38
5277.jpg,62,34,31,41
5278.jpg,66,36,29,40
5279.jpg,61,34,26,38
5280.jpg,70,38,29,35
5281.jpg,66,39,29,35
5282.jpg,66,35,29,37
5283.jpg,68,40,30,36
5284.jpg,67,40,32,43
5285.jpg,66,40,29,38
5286.jpg,66,39,33,39
5287.jpg,69,41,31,34
5288.jpg,66,43,27,33
5289.jpg,66,42,30,39
5290.jpg,68,44,33,40
5291.jpg,63,35,28,41
5292.jpg,68,36,28,38
5293.jpg,64,32,30,37
5294.jpg,67,37,31,38
5295.jpg,65,39,31,37
5296.jpg,67,41,31,36
5297.jpg,65,39,31,35
5298.jpg,66,40,29,39
5299.jpg,66,38,29,42
5300.jpg,65,37,32,39
5301.jpg,61,38,27,39
5302.jpg,65,38,26,38
5303.jpg,66,36,30,38
5304.jpg,67,38,34,33
5305.jpg,65,38,34,38
5306.jpg,65,40,27,38
5307.jpg,67,36,32,37
5308.jpg,69,39,28,37
5309.jpg,66,39,31,35
5310.jpg,69,34,29,38
5311.jpg,63,35,31,35
5312.jpg,65,39,31,35
5313.jpg,67,38,33,35
5314.jpg,70,40,28,34
5315.jpg,63,36,32,40
5316.jpg,66,38,27,35
5317.jpg,66,39,29,40
5318.jpg,71,29,28,41
5319.jpg,66,38,29,41
5320.jpg,63,33,27,38
5321.jpg,66,39,30,37
5322.jpg,69,37,24,38
5323.jpg,70,40,31,33
5324.jpg,67,41,29,32
5325.jpg,66,35,28,37
5326.jpg,67,38,31,39
5327.jpg,65,35,30,37
5328.jpg,64,35,26,38
5329.jpg,67,35,27,37
5330.jpg,67,36,28,36
5331.jpg,63,32,29,36
5332.jpg,67,36,24,38
5333.jpg,64,32,31,40
5334.jpg,63,36,29,36
5335.jpg,66,40,31,41
5336.jpg,66,38,35,39
5337.jpg,62,34,28,40
5338.jpg,65,35,30,37
5339.jpg,67,34,28,36
5340.jpg,66,39,30,38
5341.jpg,67,39,31,36
5342.jpg,62,31,31,40
5343.jpg,65,36,28,42
5344.jpg,65,35,29,37
5345.jpg,64,39,28,38
5346.jpg,68,35,27,41
5347.jpg,67,37,29,35
5348.jpg,67,40,33,37
5349.jpg,66,37,30,37
5350.jpg,70,35,31,35
5351.jpg,64,31,28,41
5352.jpg,63,41,36,42
5353.jpg,66,36,30,36
5354.jpg,66,35,29,39
5355.jpg,65,34,28,41
5356.jpg,67,38,28,41
5357.jpg,64,33,27,39
5358.jpg,67,37,26,41
5359.jpg,67,44,37,36
5360.jpg,66,34,28,37
5361.jpg,66,38,31,36
5362.jpg,67,39,34,37
5363.jpg,69,40,28,42
5364.jpg,63,40,33,39
5365.jpg,65,43,33,39
5366.jpg,67,38,30,37
5367.jpg,66,42,38,42
5368.jpg,64,31,29,40
5369.jpg,62,37,33,37
5370.jpg,69,38,31,34
5371.jpg,67,39,30,36
5372.jpg,69,39,33,43
5373.jpg,68,39,34,34
5374.jpg,67,39,31,37
5375.jpg,65,38,31,37
5376.jpg,62,38,34,37
5377.jpg,65,33,29,37
5378.jpg,66,38,30,39
5379.jpg,66,42,32,43
5380.jpg,65,34,30,38
5381.jpg,66,38,28,35
5382.jpg,67,37,32,37
5383.jpg,67,38,27,37
5384.jpg,68,32,28,38
5385.jpg,66,34,34,36
5386.jpg,66,42,33,37
5387.jpg,67,34,30,37
5388.jpg,66,40,31,36
5389.jpg,66,39,32,37
5390.jpg,67,39,31,39
5391.jpg,65,38,32,35
5392.jpg,65,38,31,35
5393.jpg,65,37,29,35
5394.jpg,65,40,29,34
5395.jpg,65,37,35,39
5396.jpg,66,34,27,36
5397.jpg,64,35,33,37
5398.jpg,65,36,28,37
5399.jpg,68,37,31,36
5400.jpg,61,39,29,41
5401.jpg,66,36,30,36
5402.jpg,63,37,27,40
5403.jpg,68,43,32,37
5404.jpg,69,39,29,38
5405.jpg,63,35,29,39
5406.jpg,66,40,32,36
5407.jpg,67,40,33,33
5408.jpg,67,38,32,39
5409.jpg,68,38,28,34
5410.jpg,66,37,30,40
5411.jpg,61,42,32,41
5412.jpg,67,37,32,35
5413.jpg,65,40,30,41
5414.jpg,63,35,30,38
5415.jpg,66,35,33,38
5416.jpg,68,39,29,42
5417.jpg,66,37,31,38
5418.jpg,66,45,31,39
5419.jpg,65,42,31,36
5420.jpg,67,37,28,40
5421.jpg,65,37,29,39
5422.jpg,64,40,31,36
5423.jpg,65,45,33,36
5424.jpg,67,36,31,37
5425.jpg,62,36,31,40
5426.jpg,65,34,25,33
5427.jpg,60,33,26,37
5428.jpg,65,37,33,35
5429.jpg,66,38,29,40
5430.jpg,64,36,31,37
5431.jpg,62,34,32,34
5432.jpg,70,34,28,39
5433.jpg,65,33,28,36
5434.jpg,68,40,35,33
5435.jpg,71,34,25,35
5436.jpg,59,39,30,41
5437.jpg,64,36,31,39
5438.jpg,68,39,31,37
5439.jpg,66,35,28,43
5440.jpg,71,40,31,36
5441.jpg,62,28,27,37
5442.jpg,66,35,30,37
5443.jpg,71,35,38,27
5444.jpg,68,39,29,37
5445.jpg,64,37,31,37
5446.jpg,66,34,28,41
5447.jpg,65,30,29,36
5448.jpg,67,33,30,39
5449.jpg,66,40,30,38
5450.jpg,68,41,32,39
5451.jpg,63,35,28,37
5452.jpg,71,37,34,39
5453.jpg,66,40,30,44
5454.jpg,64,33,25,40
5455.jpg,68,37,27,38
5456.jpg,65,38,33,37
5457.jpg,68,38,30,35
5458.jpg,70,37,28,36
5459.jpg,65,39,30,40
5460.jpg,65,40,34,33
5461.jpg,61,39,29,41
5462.jpg,63,39,35,36
5463.jpg,68,34,31,34
5464.jpg,64,39,31,36
5465.jpg,67,41,30,36
5466.jpg,66,38,31,36
5467.jpg,72,38,30,41
5468.jpg,65,41,30,40
5469.jpg,69,40,30,37
5470.jpg,65,40,28,39
5471.jpg,68,39,30,39
5472.jpg,67,35,32,37
5473.jpg,65,35,28,35
5474.jpg,65,36,29,36
5475.jpg,68,41,29,40
5476.jpg,70,35,33,35
5477.jpg,67,39,28,36
5478.jpg,70,34,31,37
5479.jpg,64,35,30,40
5480.jpg,62,38,31,40
5481.jpg,67,35,31,35
5482.jpg,69,38,30,36
5483.jpg,69,41,29,35
5484.jpg,67,35,30,38
5485.jpg,67,37,30,37
5486.jpg,66,35,31,36
5487.jpg,68,36,31,40
5488.jpg,64,32,28,35
5489.jpg,67,36,29,36
5490.jpg,65,38,32,34
5491.jpg,66,43,29,37
5492.jpg,66,35,30,37
5493.jpg,68,37,28,39
5494.jpg,70,35,29,35
5495.jpg,67,36,29,37
5496.jpg,65,39,33,37
5497.jpg,66,38,31,35
5498.jpg,68,39,33,31
5499.jpg,67,38,31,35
5500.jpg,66,36,28,41
5501.jpg,65,34,34,35
5502.jpg,65,37,29,38
5503.jpg,68,38,34,36
5504.jpg,67,37,29,36
5505.jpg,66,32,30,36
5506.jpg,65,38,27,40
5507.jpg,68,38,31,36
5508.jpg,67,39,29,33
5509.jpg,69,35,26,35
5510.jpg,67,36,29,37
5511.jpg,67,37,30,36
5512.jpg,68,42,33,38
5513.jpg,63,41,33,35
5514.jpg,70,41,39,37
5515.jpg,66,37,31,40
5516.jpg,66,33,33,37
5517.jpg,66,38,28,35
5518.jpg,67,36,27,37
5519.jpg,63,36,27,41
5520.jpg,68,37,30,38
5521.jpg,67,38,31,38
5522.jpg,65,36,31,40
5523.jpg,64,38,34,35
5524.jpg,66,39,29,37
5525.jpg,68,35,27,37
5526.jpg,66,37,31,38
5527.jpg,67,38,32,41
5528.jpg,66,44,33,42
5529.jpg,67,35,30,31
5530.jpg,66,35,31,37
5531.jpg,65,37,29,35
5532.jpg,66,38,33,38
5533.jpg,67,36,25,35
5534.jpg,67,37,30,37
5535.jpg,69,41,33,38
5536.jpg,70,42,30,35
5537.jpg,63,37,32,38
5538.jpg,65,33,29,39
5539.jpg,69,38,30,36
5540.jpg,67,41,31,41
5541.jpg,64,38,28,41
5542.jpg,68,41,29,35
5543.jpg,67,38,29,39
5544.jpg,65,37,32,40
5545.jpg,64,36,33,39
5546.jpg,67,41,32,37
5547.jpg,67,39,29,39
5548.jpg,70,37,29,37
5549.jpg,68,31,42,30
5550.jpg,67,35,30,34
5551.jpg,67,41,30,34
5552.jpg,44,39,26,42
5553.jpg,64,44,34,37
5554.jpg,66,35,31,34
5555.jpg,62,40,35,42
5556.jpg,66,36,29,36
5557.jpg,71,42,41,36
5558.jpg,68,37,31,37
5559.jpg,66,42,36,43
5560.jpg,63,38,30,40
5561.jpg,68,42,30,40
5562.jpg,67,40,32,36
5563.jpg,64,44,26,39
5564.jpg,66,36,30,38
5565.jpg,66,36,28,35
5566.jpg,66,40,25,39
5567.jpg,68,40,30,38
5568.jpg,67,37,30,38
5569.jpg,63,37,33,40
5570.jpg,64,36,29,36
5571.jpg,63,40,31,39
5572.jpg,65,41,32,37
5573.jpg,64,38,30,38
5574.jpg,69,38,34,39
5575.jpg,69,38,28,35
5576.jpg,65,38,33,39
5577.jpg,65,32,29,40
5578.jpg,66,38,33,38
5579.jpg,65,34,30,41
5580.jpg,69,36,29,37
5581.jpg,69,37,28,38
5582.jpg,66,38,32,37
5583.jpg,66,37,30,38
5584.jpg,67,40,30,38
5585.jpg,63,37,27,41
5586.jpg,66,39,32,36
5587.jpg,67,39,31,44
5588.jpg,70,36,31,37
5589.jpg,65,44,33,36
5590.jpg,65,40,29,36
5591.jpg,65,40,32,41
5592.jpg,65,33,31,40
5593.jpg,65,32,29,31
5594.jpg,61,33,32,34
5595.jpg,67,38,32,33
5596.jpg,64,32,34,31
5597.jpg,65,39,30,38
5598.jpg,65,36,31,39
5599.jpg,68,40,29,35
5600.jpg,65,38,29,39
5601.jpg,64,35,31,39
5602.jpg,63,35,29,40
5603.jpg,70,38,30,39
5604.jpg,68,37,30,38
5605.jpg,67,39,30,39
5606.jpg,67,35,27,42
5607.jpg,67,35,29,39
5608.jpg,64,37,29,34
5609.jpg,67,35,28,38
5610.jpg,67,40,30,42
5611.jpg,68,37,30,35
5612.jpg,69,36,28,36
5613.jpg,68,40,34,36
5614.jpg,67,38,28,38
5615.jpg,65,39,27,38
5616.jpg,68,40,27,35
5617.jpg,63,38,35,39
5618.jpg,64,39,30,42
5619.jpg,65,38,28,40
5620.jpg,68,44,30,32
5621.jpg,63,35,30,38
5622.jpg,67,36,30,36
5623.jpg,64,33,36,37
5624.jpg,64,37,31,41
5625.jpg,68,41,27,39
5626.jpg,66,39,34,38
5627.jpg,70,38,31,38
5628.jpg,66,35,29,38
5629.jpg,63,40,30,35
5630.jpg,69,37,32,38
5631.jpg,65,35,27,40
5632.jpg,64,38,31,37
5633.jpg,64,35,31,38
5634.jpg,68,39,29,39
5635.jpg,65,35,30,38
5636.jpg,64,40,32,38
5637.jpg,58,30,26,31
5638.jpg,67,41,30,37
5639.jpg,67,36,29,40
5640.jpg,68,38,28,38
5641.jpg,71,40,33,38
5642.jpg,68,40,30,39
5643.jpg,68,40,33,36
5644.jpg,64,36,27,37
