filename,cell_type,xmin,xmax,ymin,ymax
287.jpg,RBC,108,217,147,248
287.jpg,RBC,523,632,128,229
287.jpg,RBC,365,495,355,456
287.jpg,WBC,202,377,183,345
288.jpg,RBC,229,338,7,117
288.jpg,RBC,258,368,225,333
288.jpg,RBC,77,187,226,334
288.jpg,RBC,88,232,58,222
288.jpg,RBC,469,598,303,420
288.jpg,RBC,401,515,273,380
288.jpg,RBC,159,269,314,422
288.jpg,RBC,478,592,228,335
288.jpg,RBC,11,121,312,420
288.jpg,WBC,269,440,353,480
288.jpg,Platelets,179,223,208,245
288.jpg,Platelets,115,157,1,34
289.jpg,RBC,203,335,266,392
289.jpg,RBC,477,561,253,339
289.jpg,RBC,375,481,290,380
289.jpg,RBC,392,488,152,232
289.jpg,RBC,277,387,178,266
289.jpg,RBC,183,275,76,169
289.jpg,RBC,64,172,48,159
289.jpg,RBC,286,404,19,121
289.jpg,RBC,452,565,51,159
289.jpg,RBC,78,178,279,371
289.jpg,RBC,40,148,166,281
289.jpg,RBC,305,414,367,474
289.jpg,WBC,402,639,321,480
290.jpg,RBC,97,219,59,157
290.jpg,RBC,213,319,38,140
290.jpg,RBC,114,225,254,358
290.jpg,RBC,528,635,209,301
290.jpg,RBC,309,416,95,187
290.jpg,RBC,343,443,93,173
290.jpg,RBC,444,544,55,135
290.jpg,RBC,2,131,187,312
290.jpg,RBC,96,201,362,467
290.jpg,RBC,423,520,309,398
290.jpg,RBC,491,613,368,480
290.jpg,RBC,181,299,134,231
290.jpg,RBC,289,401,353,452
290.jpg,RBC,1,83,24,135
290.jpg,WBC,270,416,192,326
290.jpg,Platelets,81,126,168,204
291.jpg,RBC,463,558,73,188
291.jpg,RBC,292,387,75,190
291.jpg,RBC,202,330,11,115
291.jpg,RBC,115,215,18,108
291.jpg,RBC,71,171,101,191
291.jpg,RBC,162,262,109,199
291.jpg,RBC,106,209,189,293
291.jpg,RBC,159,262,348,452
291.jpg,RBC,205,308,195,299
291.jpg,RBC,383,543,376,472
291.jpg,WBC,334,525,169,384
292.jpg,RBC,448,566,244,350
292.jpg,RBC,238,333,215,310
292.jpg,RBC,15,103,280,406
292.jpg,RBC,239,353,70,167
292.jpg,RBC,467,590,13,126
292.jpg,RBC,412,520,130,236
292.jpg,RBC,329,447,137,254
292.jpg,RBC,355,474,385,480
292.jpg,RBC,340,442,259,359
292.jpg,RBC,174,274,138,233
292.jpg,RBC,98,196,47,164
292.jpg,RBC,102,192,156,277
292.jpg,RBC,161,271,1,77
292.jpg,WBC,79,307,296,480
292.jpg,Platelets,536,574,102,140
292.jpg,Platelets,507,543,120,155
293.jpg,RBC,124,240,195,294
293.jpg,RBC,182,289,281,370
293.jpg,RBC,180,287,279,368
293.jpg,RBC,343,456,199,310
293.jpg,RBC,424,549,277,379
293.jpg,RBC,180,282,106,210
293.jpg,RBC,238,329,352,451
293.jpg,RBC,333,457,316,438
293.jpg,RBC,436,520,107,208
293.jpg,RBC,1,105,77,178
293.jpg,RBC,1,82,157,264
293.jpg,RBC,23,140,250,351
293.jpg,RBC,516,628,70,168
293.jpg,RBC,144,253,20,123
293.jpg,WBC,244,459,1,196
294.jpg,RBC,169,296,326,405
294.jpg,RBC,216,341,187,296
294.jpg,RBC,93,179,128,208
294.jpg,RBC,105,195,245,362
294.jpg,RBC,5,108,162,259
294.jpg,RBC,3,118,252,343
294.jpg,RBC,299,414,225,316
294.jpg,RBC,374,498,229,328
294.jpg,RBC,160,280,415,480
294.jpg,Platelets,451,486,400,434
294.jpg,Platelets,381,432,440,474
294.jpg,Platelets,534,586,370,426
294.jpg,Platelets,463,515,428,474
294.jpg,Platelets,409,460,59,96
294.jpg,Platelets,71,102,76,104
294.jpg,WBC,6,137,331,480
295.jpg,RBC,201,295,300,392
295.jpg,RBC,301,382,346,439
295.jpg,RBC,535,640,199,312
295.jpg,RBC,131,272,100,213
295.jpg,RBC,35,167,254,368
295.jpg,RBC,493,610,385,480
295.jpg,RBC,313,445,31,125
295.jpg,RBC,104,211,383,480
295.jpg,RBC,472,580,114,213
295.jpg,RBC,548,640,310,411
295.jpg,WBC,236,453,126,355
296.jpg,RBC,216,330,279,379
296.jpg,RBC,117,230,345,475
296.jpg,RBC,452,566,314,414
296.jpg,RBC,385,499,317,417
296.jpg,RBC,505,608,222,325
296.jpg,RBC,488,588,179,271
296.jpg,RBC,477,577,57,149
296.jpg,RBC,426,526,70,162
296.jpg,RBC,376,482,169,272
296.jpg,RBC,1,96,179,278
296.jpg,RBC,1,96,1,98
296.jpg,RBC,286,382,197,296
296.jpg,WBC,123,361,1,196
297.jpg,WBC,129,280,109,251
297.jpg,RBC,83,192,230,332
297.jpg,RBC,303,394,238,359
297.jpg,RBC,276,346,245,365
297.jpg,RBC,244,314,269,389
297.jpg,RBC,219,289,287,407
297.jpg,RBC,190,260,291,411
297.jpg,RBC,442,551,219,321
297.jpg,RBC,391,500,207,309
297.jpg,RBC,468,577,303,405
297.jpg,RBC,575,640,331,434
297.jpg,RBC,568,640,89,185
297.jpg,RBC,532,640,36,134
297.jpg,RBC,350,465,74,185
297.jpg,RBC,297,414,1,91
297.jpg,RBC,348,463,369,480
297.jpg,RBC,177,286,389,480
297.jpg,RBC,68,163,22,131
297.jpg,RBC,198,291,1,89
298.jpg,RBC,11,111,43,146
298.jpg,RBC,1,107,166,293
298.jpg,RBC,93,189,327,425
298.jpg,RBC,108,224,176,286
298.jpg,RBC,221,337,41,151
298.jpg,RBC,348,440,377,480
298.jpg,RBC,171,271,377,480
298.jpg,RBC,329,447,147,250
298.jpg,RBC,459,538,29,123
298.jpg,RBC,508,614,148,251
298.jpg,RBC,546,638,41,133
298.jpg,RBC,337,454,250,368
298.jpg,RBC,262,362,135,232
298.jpg,Platelets,296,341,243,291
298.jpg,WBC,454,640,268,457
299.jpg,RBC,3,123,346,464
299.jpg,RBC,165,285,153,271
299.jpg,RBC,359,476,1,104
299.jpg,RBC,270,387,93,197
299.jpg,RBC,389,500,175,313
299.jpg,RBC,559,640,51,168
299.jpg,RBC,492,610,423,479
299.jpg,RBC,31,151,177,295
299.jpg,RBC,149,256,43,132
299.jpg,RBC,246,353,433,480
299.jpg,RBC,394,525,114,217
299.jpg,RBC,469,577,211,329
299.jpg,Platelets,295,325,338,369
299.jpg,Platelets,79,115,48,90
299.jpg,WBC,318,487,318,480
300.jpg,RBC,397,512,1,117
300.jpg,RBC,136,251,270,386
300.jpg,RBC,242,357,270,386
300.jpg,RBC,335,469,335,452
300.jpg,RBC,465,559,290,403
300.jpg,RBC,38,150,78,175
300.jpg,RBC,293,385,1,68
300.jpg,RBC,397,512,120,236
300.jpg,RBC,1,73,161,275
300.jpg,Platelets,43,111,411,472
300.jpg,Platelets,200,239,408,449
300.jpg,Platelets,79,125,174,228
300.jpg,Platelets,609,640,121,169
300.jpg,WBC,140,340,27,230
301.jpg,RBC,300,423,67,169
301.jpg,RBC,466,589,85,187
301.jpg,RBC,458,581,145,247
301.jpg,RBC,414,536,260,345
301.jpg,RBC,188,284,193,298
301.jpg,RBC,88,184,236,341
301.jpg,RBC,28,124,48,153
301.jpg,RBC,228,331,397,480
301.jpg,RBC,201,303,102,193
301.jpg,RBC,283,390,279,380
301.jpg,RBC,559,640,330,444
301.jpg,RBC,2,112,359,463
301.jpg,WBC,343,558,335,479
302.jpg,RBC,393,502,54,162
302.jpg,RBC,400,494,350,438
302.jpg,RBC,81,209,239,335
302.jpg,RBC,330,434,258,368
302.jpg,RBC,1,104,325,425
302.jpg,RBC,223,323,244,332
302.jpg,RBC,179,299,184,270
302.jpg,RBC,110,220,32,151
302.jpg,RBC,525,614,374,480
302.jpg,Platelets,161,216,400,469
302.jpg,Platelets,82,122,202,243
302.jpg,WBC,241,379,349,477
303.jpg,RBC,39,140,369,467
303.jpg,RBC,12,109,284,380
303.jpg,RBC,530,640,207,300
303.jpg,RBC,298,400,249,368
303.jpg,RBC,390,490,39,156
303.jpg,RBC,79,179,11,105
303.jpg,RBC,384,499,264,354
303.jpg,RBC,10,111,83,182
303.jpg,RBC,48,151,151,253
303.jpg,RBC,173,272,275,373
303.jpg,RBC,523,629,370,472
303.jpg,RBC,182,278,10,94
303.jpg,WBC,175,389,87,298
304.jpg,RBC,229,342,238,330
304.jpg,RBC,152,268,146,257
304.jpg,RBC,150,266,144,255
304.jpg,RBC,70,179,197,300
304.jpg,RBC,7,103,1,82
304.jpg,RBC,469,573,28,121
304.jpg,RBC,494,596,137,237
304.jpg,RBC,27,111,305,395
304.jpg,RBC,45,129,105,195
304.jpg,RBC,32,116,191,281
304.jpg,RBC,339,405,262,367
304.jpg,RBC,368,460,59,146
304.jpg,RBC,415,516,140,226
304.jpg,RBC,344,445,412,479
304.jpg,RBC,144,234,250,348
304.jpg,WBC,398,590,228,431
304.jpg,Platelets,306,347,383,421
305.jpg,RBC,525,634,356,462
305.jpg,RBC,432,541,339,445
305.jpg,RBC,131,224,361,465
305.jpg,RBC,309,428,280,401
305.jpg,RBC,359,478,196,317
305.jpg,RBC,390,501,1,113
305.jpg,RBC,473,572,200,297
305.jpg,RBC,47,154,93,204
305.jpg,RBC,57,179,290,390
305.jpg,RBC,206,311,279,374
305.jpg,RBC,216,321,385,480
305.jpg,RBC,114,219,26,137
305.jpg,RBC,192,291,1,92
305.jpg,Platelets,518,551,147,192
305.jpg,Platelets,427,482,140,192
305.jpg,Platelets,112,153,207,252
305.jpg,Platelets,114,152,174,209
305.jpg,WBC,184,396,65,260
306.jpg,RBC,204,354,56,155
306.jpg,RBC,116,214,223,317
306.jpg,RBC,517,610,239,365
306.jpg,WBC,189,314,288,408
307.jpg,WBC,125,324,143,344
308.jpg,RBC,156,261,369,461
308.jpg,RBC,516,632,213,319
308.jpg,RBC,534,640,323,433
308.jpg,RBC,457,563,290,400
308.jpg,RBC,362,484,336,444
308.jpg,RBC,114,222,107,214
308.jpg,RBC,97,208,215,340
308.jpg,RBC,401,508,1,113
308.jpg,RBC,136,238,1,71
308.jpg,RBC,201,331,38,155
308.jpg,WBC,272,473,137,354
308.jpg,Platelets,181,219,287,332
309.jpg,RBC,86,208,1,101
309.jpg,RBC,116,242,66,195
309.jpg,RBC,185,310,1,76
309.jpg,RBC,508,606,94,190
309.jpg,RBC,2,80,285,387
309.jpg,RBC,566,640,337,422
309.jpg,WBC,421,589,218,371
309.jpg,RBC,216,315,200,296
309.jpg,RBC,242,341,194,290
309.jpg,RBC,289,388,195,291
310.jpg,WBC,178,412,285,480
311.jpg,RBC,166,266,180,287
311.jpg,RBC,33,133,127,234
311.jpg,RBC,557,640,150,272
311.jpg,RBC,244,337,17,107
311.jpg,RBC,17,111,1,68
311.jpg,WBC,253,387,275,392
311.jpg,WBC,404,538,107,224
311.jpg,Platelets,495,534,298,335
312.jpg,WBC,70,277,329,480
312.jpg,WBC,164,362,20,205
312.jpg,Platelets,278,311,268,298
313.jpg,WBC,250,405,196,337
313.jpg,Platelets,5,38,455,480
313.jpg,Platelets,596,640,259,307
314.jpg,RBC,67,165,167,268
314.jpg,RBC,186,284,63,164
314.jpg,RBC,99,194,98,174
314.jpg,RBC,162,272,197,305
314.jpg,RBC,230,358,134,244
314.jpg,RBC,430,542,366,458
314.jpg,RBC,509,609,394,480
314.jpg,RBC,416,547,256,361
314.jpg,RBC,495,596,126,231
314.jpg,RBC,6,147,32,137
314.jpg,RBC,351,452,160,279
314.jpg,WBC,110,351,294,479
314.jpg,Platelets,163,196,57,89
315.jpg,RBC,14,115,275,381
315.jpg,RBC,1,101,374,480
315.jpg,RBC,343,444,366,472
315.jpg,RBC,294,384,386,480
315.jpg,RBC,333,423,248,342
315.jpg,RBC,198,282,1,133
315.jpg,RBC,460,548,146,253
315.jpg,RBC,495,583,145,252
315.jpg,RBC,543,640,158,260
315.jpg,RBC,520,630,267,371
315.jpg,RBC,310,399,183,266
315.jpg,RBC,533,640,1,74
315.jpg,WBC,282,413,42,169
315.jpg,Platelets,485,524,336,368
316.jpg,WBC,109,304,119,332
316.jpg,RBC,364,453,201,279
316.jpg,RBC,416,505,167,245
316.jpg,RBC,459,548,111,189
316.jpg,RBC,462,551,142,240
316.jpg,RBC,505,576,163,240
316.jpg,RBC,476,583,235,332
316.jpg,RBC,14,117,296,409
316.jpg,RBC,220,313,8,112
316.jpg,RBC,342,435,48,152
316.jpg,RBC,317,434,74,180
316.jpg,RBC,258,352,79,171
316.jpg,RBC,404,498,291,394
316.jpg,RBC,199,293,337,440
316.jpg,RBC,85,211,372,477
316.jpg,RBC,104,212,1,117
316.jpg,Platelets,85,122,153,196
316.jpg,RBC,262,354,419,480
316.jpg,RBC,1,94,77,180
317.jpg,RBC,200,303,336,433
317.jpg,RBC,1,86,370,468
317.jpg,RBC,271,421,113,193
317.jpg,RBC,167,292,249,329
317.jpg,RBC,238,358,24,113
317.jpg,RBC,65,169,7,109
317.jpg,RBC,304,410,251,357
317.jpg,RBC,395,511,220,320
317.jpg,RBC,417,538,304,407
317.jpg,RBC,522,633,103,214
317.jpg,RBC,525,616,185,296
317.jpg,RBC,329,429,409,480
317.jpg,Platelets,513,559,405,446
317.jpg,Platelets,611,640,299,329
317.jpg,WBC,1,168,92,289
317.jpg,Platelets,4,40,13,42
318.jpg,RBC,186,270,102,197
318.jpg,RBC,520,604,118,213
318.jpg,RBC,556,640,301,396
318.jpg,RBC,146,259,200,304
318.jpg,RBC,253,354,174,281
318.jpg,RBC,189,281,292,400
318.jpg,RBC,418,522,246,353
318.jpg,RBC,37,138,236,334
318.jpg,RBC,77,201,1,90
318.jpg,RBC,336,457,408,480
318.jpg,RBC,348,449,151,258
318.jpg,RBC,538,640,214,290
318.jpg,RBC,51,155,100,217
318.jpg,RBC,74,176,325,434
318.jpg,Platelets,177,224,398,443
318.jpg,WBC,325,545,1,162
319.jpg,RBC,397,547,165,278
319.jpg,RBC,352,483,269,395
319.jpg,RBC,284,395,375,480
319.jpg,RBC,184,289,316,434
319.jpg,RBC,146,251,229,347
319.jpg,RBC,52,150,278,395
319.jpg,RBC,100,238,133,228
319.jpg,RBC,204,300,55,157
319.jpg,RBC,394,504,38,130
319.jpg,RBC,450,557,411,480
319.jpg,WBC,25,264,1,113
320.jpg,RBC,322,460,250,357
320.jpg,RBC,1,119,234,342
320.jpg,RBC,26,142,106,220
320.jpg,RBC,4,114,1,93
320.jpg,RBC,154,264,104,197
320.jpg,RBC,132,237,204,297
320.jpg,RBC,268,356,137,266
320.jpg,RBC,277,381,377,477
320.jpg,RBC,78,203,341,450
320.jpg,RBC,537,640,202,315
320.jpg,RBC,537,640,96,208
320.jpg,RBC,423,526,311,423
320.jpg,RBC,218,321,265,377
320.jpg,RBC,500,624,1,60
320.jpg,WBC,142,369,1,126
321.jpg,RBC,260,397,359,454
321.jpg,RBC,303,396,288,379
321.jpg,RBC,440,558,344,442
321.jpg,RBC,364,467,54,152
321.jpg,RBC,231,337,87,177
321.jpg,RBC,262,357,164,250
321.jpg,RBC,128,256,27,140
321.jpg,RBC,438,531,1,95
321.jpg,RBC,483,598,1,100
321.jpg,RBC,366,512,217,334
321.jpg,RBC,370,482,144,237
321.jpg,RBC,122,237,325,451
321.jpg,RBC,507,611,176,282
321.jpg,WBC,1,132,223,434
322.jpg,RBC,137,243,352,453
322.jpg,RBC,217,319,214,331
322.jpg,RBC,280,381,105,204
322.jpg,RBC,397,506,82,176
322.jpg,RBC,484,603,2,114
322.jpg,RBC,538,640,340,443
322.jpg,RBC,48,179,244,371
322.jpg,RBC,1,116,178,296
322.jpg,RBC,398,512,335,445
322.jpg,RBC,297,411,21,131
322.jpg,RBC,1,91,318,427
322.jpg,WBC,412,613,177,355
322.jpg,Platelets,86,133,375,415
323.jpg,WBC,236,379,211,353
323.jpg,RBC,158,258,140,234
323.jpg,RBC,78,197,334,435
323.jpg,RBC,1,72,137,242
323.jpg,RBC,33,152,89,189
323.jpg,RBC,53,172,15,115
323.jpg,RBC,336,406,1,93
323.jpg,RBC,297,422,78,173
323.jpg,RBC,224,352,76,191
323.jpg,RBC,215,334,380,480
323.jpg,RBC,356,447,303,393
323.jpg,RBC,393,484,215,305
323.jpg,RBC,448,545,406,480
323.jpg,RBC,431,554,1,102
323.jpg,Platelets,362,405,389,428
323.jpg,Platelets,233,276,340,379
323.jpg,RBC,542,630,289,399
323.jpg,RBC,579,640,131,236
323.jpg,RBC,525,618,70,176
324.jpg,RBC,41,137,272,371
324.jpg,RBC,46,152,335,438
324.jpg,RBC,193,299,330,433
324.jpg,RBC,206,312,252,355
324.jpg,RBC,156,241,251,340
324.jpg,RBC,415,517,191,283
324.jpg,RBC,505,633,172,264
324.jpg,RBC,176,277,93,192
324.jpg,RBC,1,98,112,227
324.jpg,RBC,20,149,12,115
324.jpg,RBC,536,640,67,183
324.jpg,RBC,487,615,386,472
324.jpg,RBC,349,453,306,422
324.jpg,WBC,262,543,1,217
325.jpg,RBC,385,523,98,198
325.jpg,RBC,384,499,164,260
325.jpg,RBC,101,224,120,222
325.jpg,RBC,130,234,344,443
325.jpg,RBC,161,254,381,480
325.jpg,RBC,14,123,228,344
325.jpg,RBC,306,415,293,409
325.jpg,RBC,531,632,103,221
325.jpg,RBC,492,593,233,347
325.jpg,RBC,364,465,261,375
325.jpg,RBC,264,365,60,174
325.jpg,RBC,249,369,174,296
325.jpg,WBC,283,567,1,106
325.jpg,RBC,109,202,1,98
325.jpg,RBC,135,228,66,164
325.jpg,RBC,480,590,374,480
326.jpg,WBC,156,292,248,363
326.jpg,Platelets,140,191,202,250
326.jpg,RBC,486,599,81,196
326.jpg,RBC,423,507,265,356
326.jpg,RBC,556,639,347,438
326.jpg,RBC,368,495,315,430
326.jpg,RBC,261,388,332,447
326.jpg,RBC,369,480,171,263
326.jpg,RBC,378,485,44,164
326.jpg,RBC,180,278,104,211
326.jpg,RBC,58,156,142,249
326.jpg,RBC,1,87,124,267
326.jpg,RBC,279,377,236,343
326.jpg,RBC,282,380,127,234
326.jpg,RBC,246,377,1,115
326.jpg,RBC,153,254,1,78
326.jpg,RBC,453,594,1,108
326.jpg,RBC,1,68,241,351
326.jpg,RBC,41,139,1,108
327.jpg,RBC,111,205,149,254
327.jpg,RBC,484,593,80,186
327.jpg,RBC,365,474,109,215
327.jpg,RBC,421,528,301,418
327.jpg,RBC,250,348,313,419
327.jpg,RBC,158,256,317,423
327.jpg,RBC,321,424,39,146
327.jpg,RBC,29,141,64,169
327.jpg,RBC,323,449,248,353
327.jpg,RBC,514,612,368,474
327.jpg,WBC,172,304,1,117
328.jpg,RBC,118,229,24,151
328.jpg,RBC,418,511,150,250
328.jpg,RBC,303,409,1,79
328.jpg,RBC,284,392,134,240
328.jpg,RBC,37,145,187,279
328.jpg,RBC,145,256,243,320
328.jpg,RBC,156,256,138,229
328.jpg,RBC,500,598,229,342
328.jpg,RBC,1,98,70,183
328.jpg,RBC,332,457,29,143
328.jpg,RBC,307,438,407,479
328.jpg,WBC,285,487,217,419
329.jpg,WBC,107,287,242,423
329.jpg,RBC,207,319,106,209
329.jpg,RBC,166,278,130,233
329.jpg,RBC,405,499,171,274
329.jpg,RBC,487,599,106,209
329.jpg,RBC,545,640,315,428
329.jpg,RBC,260,355,370,480
329.jpg,RBC,1,88,266,360
329.jpg,RBC,1,99,138,242
329.jpg,RBC,60,160,87,191
329.jpg,RBC,301,429,21,135
329.jpg,RBC,397,494,60,168
329.jpg,RBC,543,639,242,350
329.jpg,RBC,391,453,168,270
329.jpg,RBC,421,518,1,80
329.jpg,RBC,480,577,1,80
329.jpg,Platelets,162,198,91,126
329.jpg,RBC,468,562,264,367
329.jpg,RBC,107,210,1,86
329.jpg,RBC,70,205,389,477
330.jpg,RBC,1,89,260,378
330.jpg,RBC,72,182,105,229
330.jpg,RBC,340,429,215,318
330.jpg,RBC,206,320,247,330
330.jpg,RBC,287,409,311,412
330.jpg,RBC,167,289,348,449
330.jpg,RBC,351,447,6,103
330.jpg,RBC,404,532,86,171
330.jpg,RBC,450,562,374,480
330.jpg,RBC,435,562,259,362
330.jpg,RBC,23,142,377,480
330.jpg,RBC,160,256,10,107
330.jpg,RBC,509,605,147,244
330.jpg,RBC,474,571,1,77
330.jpg,WBC,187,394,44,265
331.jpg,RBC,37,137,402,480
331.jpg,RBC,35,141,46,147
331.jpg,RBC,98,194,125,248
331.jpg,RBC,184,259,184,308
331.jpg,RBC,191,297,66,167
331.jpg,RBC,284,408,83,182
331.jpg,RBC,265,390,1,93
331.jpg,RBC,261,398,191,315
331.jpg,RBC,449,546,67,161
331.jpg,RBC,515,612,259,353
331.jpg,RBC,251,356,379,477
331.jpg,RBC,388,494,347,454
331.jpg,RBC,543,634,92,180
331.jpg,WBC,1,122,217,408
332.jpg,RBC,212,320,274,379
332.jpg,RBC,120,216,244,347
332.jpg,RBC,242,338,157,260
332.jpg,RBC,85,196,133,241
332.jpg,RBC,509,620,97,205
332.jpg,RBC,139,250,3,111
332.jpg,RBC,392,520,101,214
332.jpg,RBC,319,480,136,224
332.jpg,RBC,360,502,248,348
332.jpg,RBC,460,573,286,392
332.jpg,RBC,482,583,398,480
332.jpg,WBC,27,217,340,480
333.jpg,RBC,12,110,317,411
333.jpg,RBC,1,70,191,323
333.jpg,RBC,305,430,123,236
333.jpg,RBC,392,494,248,356
333.jpg,RBC,172,272,292,409
333.jpg,RBC,520,640,184,294
333.jpg,RBC,314,419,1,86
333.jpg,RBC,75,208,84,182
333.jpg,RBC,51,177,149,279
333.jpg,RBC,276,402,311,412
333.jpg,RBC,170,294,1,77
333.jpg,Platelets,205,244,418,463
333.jpg,Platelets,271,309,62,103
333.jpg,WBC,400,557,7,159
334.jpg,RBC,373,477,277,385
334.jpg,RBC,188,313,267,390
334.jpg,RBC,279,404,149,272
334.jpg,RBC,141,270,1,71
334.jpg,RBC,74,170,236,326
334.jpg,RBC,39,135,111,201
334.jpg,RBC,144,240,311,401
334.jpg,RBC,443,539,364,454
334.jpg,Platelets,343,380,270,302
334.jpg,WBC,371,613,1,192
335.jpg,WBC,23,255,137,423
335.jpg,RBC,441,575,324,423
335.jpg,RBC,372,468,192,279
335.jpg,RBC,305,401,213,300
335.jpg,RBC,226,324,288,439
335.jpg,RBC,313,408,318,414
335.jpg,RBC,282,377,384,480
335.jpg,RBC,446,567,97,206
335.jpg,RBC,440,561,1,96
335.jpg,RBC,214,331,107,198
335.jpg,RBC,298,435,85,211
335.jpg,RBC,7,133,76,197
335.jpg,RBC,1,115,1,94
335.jpg,RBC,286,394,1,65
335.jpg,RBC,154,289,13,127
335.jpg,Platelets,452,493,415,449
335.jpg,RBC,479,575,155,242
335.jpg,RBC,135,231,393,480
336.jpg,RBC,487,602,106,218
336.jpg,RBC,485,600,217,329
336.jpg,RBC,1,107,323,436
336.jpg,RBC,447,549,322,416
336.jpg,RBC,229,331,56,150
336.jpg,RBC,1,77,1,65
336.jpg,RBC,323,425,273,350
336.jpg,RBC,142,244,264,341
336.jpg,RBC,221,323,148,225
336.jpg,RBC,340,442,1,77
336.jpg,RBC,185,288,352,440
336.jpg,RBC,76,179,103,191
336.jpg,RBC,399,506,107,213
336.jpg,RBC,361,479,365,469
336.jpg,RBC,227,302,281,353
336.jpg,WBC,1,121,199,316
336.jpg,Platelets,532,558,298,325
337.jpg,RBC,115,229,108,221
337.jpg,RBC,47,147,25,137
337.jpg,RBC,226,295,72,173
337.jpg,RBC,204,316,177,287
337.jpg,RBC,192,290,282,381
337.jpg,RBC,300,411,247,352
337.jpg,RBC,504,633,353,470
337.jpg,RBC,23,124,230,334
337.jpg,RBC,43,166,292,417
337.jpg,RBC,314,420,139,240
337.jpg,RBC,455,588,45,130
337.jpg,RBC,309,423,1,86
337.jpg,RBC,223,317,1,81
337.jpg,RBC,371,489,360,480
337.jpg,Platelets,147,179,326,355
337.jpg,Platelets,200,243,397,438
337.jpg,WBC,379,619,111,370
338.jpg,RBC,239,331,6,103
338.jpg,RBC,487,620,20,137
338.jpg,RBC,418,524,171,282
338.jpg,RBC,487,598,253,363
338.jpg,RBC,274,384,382,480
338.jpg,Platelets,192,236,36,79
338.jpg,Platelets,149,191,78,117
338.jpg,Platelets,544,600,213,267
338.jpg,WBC,168,338,122,287
339.jpg,RBC,437,531,29,114
339.jpg,RBC,279,384,58,155
339.jpg,RBC,133,237,96,179
339.jpg,RBC,23,102,67,192
339.jpg,RBC,488,603,147,275
339.jpg,RBC,291,396,158,255
339.jpg,RBC,226,318,162,259
339.jpg,RBC,271,376,320,417
339.jpg,RBC,319,434,258,358
339.jpg,RBC,385,500,213,313
339.jpg,RBC,501,616,301,401
339.jpg,RBC,117,214,174,265
339.jpg,RBC,73,170,184,275
339.jpg,RBC,105,222,273,368
339.jpg,RBC,187,304,368,463
339.jpg,RBC,159,303,1,96
339.jpg,RBC,417,511,314,399
339.jpg,RBC,404,498,365,450
339.jpg,WBC,22,219,384,480
340.jpg,WBC,71,192,126,245
340.jpg,Platelets,450,490,51,88
340.jpg,Platelets,554,594,360,397
340.jpg,Platelets,511,551,425,462
340.jpg,Platelets,1,39,204,241
340.jpg,RBC,428,546,103,202
340.jpg,RBC,305,423,254,353
340.jpg,RBC,269,387,368,467
340.jpg,RBC,1,118,244,343
340.jpg,RBC,1,118,307,406
340.jpg,RBC,77,170,424,480
340.jpg,RBC,191,302,55,184
340.jpg,RBC,239,333,173,266
340.jpg,RBC,377,466,327,432
340.jpg,RBC,294,388,157,250
341.jpg,RBC,28,134,286,382
341.jpg,RBC,82,181,201,296
341.jpg,RBC,60,159,1,85
341.jpg,RBC,180,286,3,107
341.jpg,RBC,329,455,1,85
341.jpg,RBC,304,405,97,202
341.jpg,RBC,408,509,128,233
341.jpg,RBC,468,582,266,349
341.jpg,RBC,158,272,374,480
341.jpg,RBC,507,621,79,185
341.jpg,RBC,469,583,29,135
341.jpg,RBC,526,640,189,272
341.jpg,RBC,194,295,204,310
341.jpg,RBC,133,245,109,227
341.jpg,WBC,225,456,259,479
342.jpg,Platelets,419,478,189,236
342.jpg,WBC,352,475,364,447
342.jpg,RBC,226,333,99,206
342.jpg,RBC,404,511,25,132
342.jpg,RBC,511,618,38,145
342.jpg,RBC,457,564,206,313
342.jpg,RBC,478,585,370,477
342.jpg,RBC,287,394,238,345
342.jpg,Platelets,372,406,343,374
342.jpg,RBC,40,147,277,384
342.jpg,RBC,1,79,277,379
342.jpg,RBC,80,187,166,273
342.jpg,RBC,143,250,245,352
342.jpg,RBC,144,251,366,473
342.jpg,RBC,142,249,364,471
342.jpg,RBC,109,216,41,148
342.jpg,RBC,460,567,59,166
342.jpg,RBC,570,640,256,357
342.jpg,RBC,61,169,383,480
342.jpg,RBC,1,106,128,235
342.jpg,RBC,40,149,1,95
342.jpg,RBC,165,274,1,95
342.jpg,Platelets,80,115,128,161
343.jpg,Platelets,506,551,192,232
343.jpg,WBC,200,355,151,303
343.jpg,RBC,149,295,281,387
343.jpg,RBC,90,193,144,249
343.jpg,RBC,1,102,59,164
343.jpg,RBC,1,102,12,117
343.jpg,RBC,64,162,1,60
343.jpg,RBC,209,317,72,139
343.jpg,RBC,404,503,259,370
343.jpg,RBC,191,290,369,480
343.jpg,RBC,38,137,246,357
343.jpg,RBC,396,512,16,118
343.jpg,RBC,566,640,96,200
343.jpg,RBC,524,640,306,408
343.jpg,RBC,548,640,400,480
343.jpg,RBC,380,479,349,460
343.jpg,RBC,467,555,414,480
344.jpg,RBC,499,603,79,185
344.jpg,RBC,340,436,100,194
344.jpg,RBC,258,366,255,356
344.jpg,RBC,356,465,166,289
344.jpg,RBC,78,177,265,354
344.jpg,RBC,260,356,178,268
344.jpg,RBC,544,640,324,443
344.jpg,RBC,500,589,195,274
344.jpg,Platelets,192,238,220,259
344.jpg,WBC,75,340,11,226
345.jpg,RBC,273,386,115,222
